YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW
2002,6,48,18,927.2,1002.8,26.6,22.2,20.1,68,23.5,32,4,13
2002,6,48,19,926.5,1001.9,28,22.6,20,62,23.4,32,4,11
2002,6,48,20,925.9,1001,28.4,22,18.8,56,21.7,32,4,  
2002,6,48,21,926.6,1001.7,29,22.6,19.5,57,22.7,32,4,12
2002,6,48,22,926.4,1002.5,24.6,22.6,21.7,84,25.9,32,6,11
2002,6,48,23,926.4,1001.4,30,23,19.7,54,22.9,32,4,11
2002,6,48,24,927.2,1002.1,30,22.6,19,52,22,32,4,13
2002,6,48,25,926.4,1000.5,33,23,18.1,41,21.8,32,4,  
2002,6,48,26,926.7,1000.5,34,23,17.5,38,20,32,4,14
2002,6,48,27,928.6,1002.6,33.2,23,18,40,20.6,32,4,9
2002,6,48,28,925.1,1002.6,35.2,23.4,17.6,36,20.1,32,4,  
2002,6,48,29,928.7,1003,33,23,18.1,41,20.8,32,4,6
2002,6,48,30,927.3,1001.6,32.6,22,16.4,38,18.6,0,0,5
2002,7,12,1,930.8,1007.3,25,21.6,19.9,74,23.2,32,4,7
2002,7,12,2,931.2,1007.8,24.8,21,19.1,71,22.1,32,4,6
2002,7,12,3,931.3,1007.7,25.4,20.6,18.1,64,20.8,32,4,8
2002,7,12,4,930.9,1007.1,26,21,18.4,63,21.2,27,4,8
2002,7,12,5,931.2,1007.8,25,21,19,69,22.9,27,6,6
2002,7,12,6,931.5,1007.9,25.6,21,18.7,65,21.6,32,4,9
2002,7,12,7,930.3,1006.5,26,21,18.4,63,21.2,27,6,8
2002,7,12,8,929.7,1005.9,26,20.6,17.7,60,20.2,32,4,7
2002,7,12,9,930.2,1006.4,25.4,19,15.7,53,17.3,32,6,9
2002,7,12,10,930.1,1006.8,24,19.6,17.2,66,19.6,32,4,6
2002,7,12,11,979.2,1005.7,25,20,17.3,62,19.7,32,4,8
2002,7,12,12,929.7,1005.9,25.6,21,18.7,65,21.6,32,6,13
2002,7,12,13,930.5,1006.7,26,21,18.4,63,21.1,32,8,12
2002,7,12,14,931.1,1005.9,25.6,20.8,18.3,65,21,32,4,7
2002,7,12,15,931.1,1007.5,24.6,20,17.5,65,20,32,6,10
2002,7,12,16,930.2,1006.7,24.8,20.2,17.7,65,20.2,32,6,8
2002,7,12,17,929.4,1006.1,24,19.8,17.5,67,20,36,6,13
2002,7,12,18,929.8,1006.3,24.6,20,17.5,65,20,32,4,9
2002,7,12,19,930.9,1007.4,24.4,20,17.6,66,20.1,32,6,9
2002,7,12,20,931.6,1008.2,24.8,19.4,16.3,59,18.5,32,4,6
2002,7,12,21,931.7,1007.8,27,20.6,17.2,55,19.6,32,4,6
2002,7,12,22,931.5,1008.4,24,21,19.5,76,22.7,32,6,7
2002,7,12,23,933.3,1010.1,25,21,19,69,22,23,4,6
2002,7,12,24,932.9,1009.5,25,20.8,18.6,68,21.4,32,4,7
2002,7,12,25,933,1009.8,25,19.6,16.6,60,18.9,32,4,7
2002,7,12,26,931.6,1008.2,25,20.2,17.6,64,20.1,32,6,7
2002,7,12,27,930.5,1007,25,20.6,18.3,66,21,32,4,8
2002,7,12,28,931,1007.4,26,21.6,19.4,67,22.5,32,4,9
2002,7,12,29,930.4,1006.9,25,19.6,16.6,60,18.9,32,6,9
2002,7,12,30,928,1004.3,25,21,19,69,22,32,4,7
2002,7,12,31,927.3,1003.6,24.6,20.6,18.5,69,21.3,32,6,8
2002,7,48,1,927.7,1002,33,23.4,18.8,43,21.7,32,4,12
2002,7,48,2,928.6,1003.1,31.6,22.6,18.1,45,20.8,32,4,12
2002,7,48,3,928.4,1002.7,33,23,18.1,41,20.8,32,4,9
2002,7,48,4,928.5,1002.5,33.2,23,18,40,20.6,27,4,  
2002,7,48,5,928.9,1001.9,35,22.6,16.1,33,18.3,32,4,11
2002,7,48,6,928,1002.3,32.4,22.4,17.3,41,19.7,32,4,12
2002,7,48,7,926.9,1000.3,35.6,23.4,17.3,35,19.7,32,4,13
2002,7,48,8,928.3,1002.6,32.8,22,16.3,37,18.5,27,4,8
2002,7,48,9,927.5,1001.5,34,22,15.5,33,17.6,27,4,11
2002,7,48,10,927.3,1002,31,21,15.4,39,17.5,32,4,13
2002,7,48,11,927,1002.4,28,22,19,58,22,32,4,9
2002,7,48,12,926.7,1000.8,32.6,23,18.3,43,21,32,4,14
2002,7,48,13,927.5,1002,32,21.6,16,38,18.2,32,6,  
2002,7,48,14,927.4,1001.9,31.8,22.6,18,44,20.6,32,6,19
2002,7,48,15,926.9,1001,32.6,22,16.4,38,18.6,32,6,  
2002,7,48,16,927.9,1003.2,28.6,21.6,18,53,20.6,32,6,22
2002,7,48,17,927.4,1002.7,28.2,20.6,16.4,49,18.6,36,4,15
2002,7,48,18,927.4,1002.7,29,22.4,19.5,56,22.7,32,4,11
2002,7,48,19,928.3,1002.8,31.4,22,17.1,42,19.5,32,4,12
2002,7,48,20,929,1003.4,32.2,21.6,15.9,39,18.1,32,4,11
2002,7,48,21,928.5,1003.2,31,22,17.4,44,19.9,32,4,10
2002,7,48,22,929.8,1004.7,31.2,22,17.2,43,19.6,32,4,8
2002,7,48,23,931.1,1006.4,29.4,21.8,17.9,50,20.5,32,4,  
2002,7,48,24,930.3,1005.2,31,22,17.4,44,19.9,23,4,12
2002,7,48,25,929.3,1004.5,29.6,22.4,18.9,53,21.8,32,4,16
2002,7,48,26,928.2,1003.2,30,22.6,19,52,22,32,6,14
2002,7,48,27,927.4,1001.7,33,23.6,19.2,44,22.2,32,4,12
2002,7,48,28,927.8,1002.5,30.8,20.4,14.3,40,16.3,32,4,14
2002,7,48,29,925.6,999.9,31.6,23,18.9,47,21.8,32,4,14
2002,7,48,30,924.9,999.3,30.2,23,19.6,53,22.8,32,4,  
2002,7,48,31,925.9,1001.5,26.6,22,19.8,66,23.1,32,4,12
2002,8,12,1,927.4,1003.7,25,23,22.1,84,26.5,32,4,4
2002,8,12,2,927.6,1003.9,24.8,21.6,20,75,33.4,32,4,3
2002,8,12,3,927.5,1003.3,26.4,21.4,18.9,63,21.8,32,4,7
2002,8,12,4,928.2,1004,26.8,21.2,18.3,60,21.2,32,4,5
2002,8,12,5,928.4,1005,23.6,21,20,83,23.4,27,6,12
2002,8,12,6,928.5,1004.8,25,21,19,69,22,32,4,7
2002,8,12,7,929.4,1006.1,23.2,19.6,17.6,71,20.1,32,4,6
2002,8,12,8,930.3,1007,23.4,20,18.2,73,20.3,23,4,6
2002,8,12,9,929.5,1006.5,22.4,19.4,17.8,75,20.4,23,6,7
2002,8,12,10,930.5,1007.5,22.8,19.6,17.9,74,20.5,23,6,5
2002,8,12,11,931.4,1008.3,23.6,19,16.4,64,18.5,23,4,7
2002,8,12,12,932.4,1009.3,23.6,20,18.1,77,20.8,23,6,8
2002,8,12,13,930.8,1007.5,24,20,17.9,69,20.5,23,4,5
2002,8,12,14,930.1,1006.6,25,21,19,69,21.9,32,4,6
2002,8,12,15,930.5,1007,25,20.2,17.3,62,19.7,32,4,7
2002,8,12,16,929.9,1006.1,25.2,20.2,17.5,62,19.9,23,4,8
2002,8,12,17,928.9,1005.2,24.8,20.8,18.7,69,21.6,32,6,9
2002,8,12,18,929.7,1005.9,25.2,20.6,18,65,20.9,32,6,11
2002,8,12,19,930.3,1006.8,25,21,19,69,22,32,6,10
2002,8,12,20,930.2,1006.7,25,21,19,69,22,32,4,8
2002,8,12,21,929.4,1005.9,24.8,21.6,20,75,23.4,36,4,9
2002,8,12,22,930,1006.5,25,21,19,71,22,32,4,10
2002,8,12,23,930.5,1007.2,24,20.2,18.2,70,20.9,32,4,11
2002,8,12,24,931.6,1008.5,24,20,17.9,69,20.5,23,4,10
2002,8,12,25,933.2,1010,25,20,17.3,62,19.7,23,4,5
2002,8,12,26,934.4,1011.2,24.8,20.6,18.4,68,21.2,36,4,4
2002,8,12,27,934.2,1010.8,25.4,21,18.8,67,21.7,36,2,4
2002,8,12,28,933.2,1009.8,25.4,21.6,19.7,71,22.9,36,2,6
2002,8,12,29,932.7,1009.6,24,21.6,20.4,81,24,32,4,  
2002,8,12,30,937,1009.6,25.4,21.8,20.1,72,23.5,36,4,  
2002,8,12,31,931.6,1008,25.6,21,18.7,65,21.6,32,2,4
2002,8,48,1,924.1,998.3,31.4,23.8,20.3,52,23.8,32,4,6
2002,8,48,2,924,998.2,31.6,23,18.9,47,21.8,32,4,4
2002,8,48,3,924.6,998.8,31.6,22.8,18.5,46,21.3,32,4,  
2002,8,48,4,924.9,999,32.8,23.8,19.6,46,22.8,23,4,12
2002,8,48,5,926.9,1002.2,28.2,23.2,20.9,65,24.7,27,4,10
2002,8,48,6,927.9,1005,21.6,20.2,19.5,88,22.7,23,4,9
2002,8,48,7,928.1,1003.9,27,22.6,20.5,68,24.1,23,4,11
2002,8,48,8,928.3,1004.6,24.8,21.8,20.4,76,23.9,23,4,10
2002,8,48,9,928.2,1004.8,24,21.8,20.8,82,24.9,23,4,9
2002,8,48,10,928.1,1003.6,27.2,22.2,19.8,64,23.9,27,4,11
2002,8,48,11,929.7,1005.7,27,22,19.6,64,22.8,23,4,10
2002,8,48,12,929.7,1005,28.8,22,18.6,54,21.4,23,4,12
2002,8,48,13,928.7,1004.4,27.2,22.6,20.4,67,23.9,23,6,12
2002,8,48,14,928,1002.7,30.2,22.6,19.2,52,22.2,32,4,9
2002,8,48,15,926.3,1000.9,30.2,22.4,18.5,50,21.3,32,4,11
2002,8,48,16,926,1001.4,27.2,21.2,18.1,58,20.7,32,4,13
2002,8,48,17,925.8,1000.4,31.6,22.6,19,52,21.9,32,4,12
2002,8,48,18,927.9,1002.4,32,22.6,17.9,43,20.5,32,4,15
2002,8,48,19,927.2,1001.7,31.6,22,17,42,19.4,32,4,16
2002,8,48,20,926.6,1000.9,30.2,23,19.6,53,22.8,32,4,15
2002,8,48,21,926.7,1001.4,30.2,23.4,18.5,50,21.3,32,4,9
2002,8,48,22,926.7,1001.2,31.8,22.6,18,44,20.6,32,4,13
2002,8,48,23,927.5,1002.2,30.6,23.8,20.7,56,24.4,32,4,10
2002,8,48,24,928.7,1003.4,31.6,21.8,16.6,48,18.9,23,4,12
2002,8,48,25,929.5,1003.7,33.2,22,16,36,18.2,32,4,  
2002,8,48,26,930.5,1005.2,31.6,22.6,18.1,45,20.7,32,4,6
2002,8,48,27,929.3,1003.7,33,23,18.1,41,20.8,36,4,8
2002,8,48,28,929.1,1003.8,32,22,16.8,40,19.1,36,4,6
2002,8,48,29,928.6,1003.1,31.6,23,18.9,47,21.8,32,4,6
2002,8,48,30,927.7,1002,33,22,16.2,36,18.4,32,4,9
2002,8,48,31,927.4,1001.9,31,22,17.4,44,19.8,32,4,10
2002,9,12,1,931.4,1008.2,25,20.4,18,65,20.6,32,4,7
2002,9,12,2,931.7,1008.3,24.6,20.2,17.9,66,20.5,32,4,5
2002,9,12,3,933,1009.6,25.4,21.6,19.7,71,22.9,32,2,7
2002,9,12,4,932.5,1009.1,25,20.2,17.6,64,20.1,32,4,12
2002,9,12,5,930.8,1007.3,25,20.8,18.6,68,21.4,32,4,7
2002,9,12,6,930.6,1006.3,27.4,21.6,18.7,59,21.6,23,2,5
2002,9,12,7,931.6,1008,25.2,21,18.9,68,21.8,27,4,8
2002,9,12,8,932.3,1008.9,25,20.4,18,65,20.6,32,6,10
2002,9,12,9,932.1,1009,23.8,19.6,17.3,67,19.7,32,4,8
2002,9,12,10,930.8,1007.8,23,18,14.9,60,16.9,27,6,9
2002,9,12,11,931.4,1008,23.8,19,16.2,63,18.4,32,26,8
2002,9,12,12,932.1,1008.7,25,19,15.5,56,17.6,36,4,4
2002,9,12,13,934.2,1010.8,26,20,16.7,56,19,36,4,10
2002,9,12,14,935.6,1013,21,19.6,18.9,88,21.8,23,4,6
2002,9,12,15,934.1,1010.4,27,22.6,20.5,68,24.1,36,2,4
2002,9,12,16,935.3,1012.5,23.6,21.6,20.6,84,24.6,36,2,3
2002,9,12,17,934.5,1011.6,23.6,21.6,20.6,84,24.3,27,4,3
2002,9,12,18,933.9,1009.7,24,21,20.1,84,25,36,4,4
2002,9,12,19,933.7,1010.5,25,22,20.6,76,24.3,32,2,3
2002,9,12,20,934.1,1010.7,25.8,22,20.2,71,23.7,36,4,4
2002,9,12,21,932.9,1009.3,26,21.6,19.4,67,22.5,36,3,3
2002,9,12,22,931.7,1008.3,25,21.6,19.9,74,21.4,32,4,4
2002,9,12,23,932.3,1008.9,25,20.6,18.3,66,21,32,4,5
2002,9,12,24,931.4,1007.5,26.2,20.6,17.6,59,20.4,36,22,1
2002,9,12,25,931.7,1008.3,24.2,20,17.7,67,20.2,36,2,3
2002,9,12,26,932.9,1009.5,24.6,21,19.2,72,22.1,36,4,2
2002,9,12,27,933.1,1009.4,26.2,21.6,19.3,66,22.4,36,4,1
2002,9,12,28,933.2,1009.2,27.2,21,17.8,56,20.4,18,4,3
2002,9,12,29,933.7,1009.7,28,22,19,58,21.9,23,4,3
2002,9,12,30,932.7,1008.8,26.6,22,19.8,66,23.1,18,4,4
2002,9,48,1,928.5,1003.5,30,21,16.1,43,18.3,32,4,9
2002,9,48,2,928.5,1002.8,33,20.8,13.6,31,15.6,32,2,5
2002,9,48,3,928.2,1002.5,32.6,22.6,17.6,41,20.1,32,4,5
2002,9,48,4,927.8,1002.3,32,22.8,18.3,44,21,36,4,9
2002,9,48,5,927.6,1002.1,31,22,16.8,40,19.1,32,4,4
2002,9,48,6,927.3,1002.3,30,22.6,19,52,21.9,32,4,10
2002,9,48,7,927.6,1002.3,31,21.8,17,43,19.4,32,4,13
2002,9,48,8,927.4,1002.1,31,21.8,17,43,19.4,32,4,15
2002,9,48,9,928.2,1005,22.2,21.2,20.7,91,24.4,27,4,12
2002,9,48,10,927.2,1001.7,31.2,19.2,11.4,33,13.5,32,6,14
2002,9,48,11,927.4,1002.1,30.2,19.6,13.1,35,15.1,32,4,11
2002,9,48,12,929.3,1004.2,31,21.6,16.6,42,18.9,32,4,13
2002,9,48,13,930,1004.9,33.2,21.5,15.2,34,17.3,36,4,8
2002,9,48,14,930.6,1005.8,30,23.6,20.7,58,24.4,36,2,4
2002,9,48,15,930.1,1004.8,31.4,23.6,20,51,23.4,36,2,3
2002,9,48,16,931.2,1006.3,30.2,22.8,19.4,53,22.5,36,2,4
2002,9,48,17,930.4,1005.6,29.2,22,18.5,53,21.3,36,2,  
2002,9,48,18,930.3,1005.5,28.2,22.2,19.3,58,22.4,36,4,4
2002,9,48,19,930.6,1005.8,29.2,23,20.1,58,21.5,36,4,4
2002,9,48,20,930.1,1005.3,30,20,19.7,54,22.9,36,4,3
2002,9,48,21,929.3,1004.5,30,21.6,17.2,46,19.6,36,4,9
2002,9,48,22,928.8,1003.7,30.2,22.6,18.9,51,21.8,36,4,9
2002,9,48,23,928.9,1004.1,29.2,21,16.6,47,18.9,36,4,7
2002,9,48,24,927.8,1002.1,32.2,22,16.6,39,18.8,36,2,5
2002,9,48,25,929,1003.9,31,22.6,18.5,47,21.3,36,4,9
2002,9,48,26,930.3,1005.5,30,23,19.7,54,22.9,36,4,9
2002,9,48,27,929,1003.7,31.6,22.6,18.1,45,20.8,36,4,8
2002,9,48,28,929.6,1004,32.6,22.6,17.6,41,21.4,18,4,4
2002,9,48,29,930.2,1005.4,29.2,22.6,19.4,56,22.5,23,4,3
2002,9,48,30,929.4,1004.1,31.6,20.6,14.2,35,16.2,9,4,4
2002,10,12,1,934.9,1010.8,24.2,21.2,19.7,76,22.9,18,3,4
2002,10,12,2,934.6,1010.9,26.6,21.6,19.1,64,22.1,18,4,5
2002,10,12,3,934.2,1010.5,26.6,22,19.8,66,23.1,18,2,1
2002,10,12,4,933.8,1010.1,26.2,22,20.1,69,23.5,18,2,3
2002,10,12,5,932.7,1009.3,24.6,22,20.8,79,24.6,18,4,4
2002,10,12,6,933.7,1010.3,25.6,21.2,19,67,21.9,18,4,5
2002,10,12,7,933.6,1010.7,23.2,20.6,19.3,79,22.4,18,4,2
2002,10,12,8,933.4,1010.6,22.6,21.6,21.1,91,25,14,4,2
2002,10,12,9,933.1,1010.2,23.4,21.6,20.7,85,24.4,9,4,2
2002,10,12,10,933.7,1011.8,23.6,21,19.7,79,22.9,18,4,  
2002,10,12,11,934.4,1011.5,23.2,21.8,21.1,88,25,23,4,2
2002,10,12,12,932.5,1009.4,23.6,21.6,20.6,84,24.3,32,5,3
2002,10,12,13,930.7,1007.4,23.2,21.2,20.2,83,23.7,27,2,3
2002,10,12,14,930.1,1006.8,23.6,21.6,20.6,84,24.3,23,4,3
2002,10,12,15,931.5,1008.1,24.8,22,20.7,78,24.4,23,4,3
2002,10,12,16,932.7,1009.3,25,22.6,21.5,81,25.6,23,4,3
2002,10,12,17,934,1010.8,24.6,22.6,21.7,84,26,0,0,2
2002,10,12,18,932.8,1009.4,24.6,22.6,21.7,84,26,32,2,3
2002,10,12,19,932,1008.4,25.6,22,20.3,72,23.8,32,4,2
2002,10,12,20,933.6,1010.4,24.2,20.2,18.1,69,20.8,36,2,2
2002,10,12,21,933.7,1010.8,23.6,20.6,19.1,76,22.1,0,0,7
2002,10,12,22,934.1,1011.4,23,20,18.4,75,21.2,32,4,2
2002,10,12,23,932.9,1010.3,22,19,17.3,75,19.7,36,4,2
2002,10,12,24,932.7,1009.9,22.8,18.6,16,65,18.2,32,2,3
2002,10,12,25,933.1,1010.4,22.6,19.6,18,75,20.6,36,2,3
2002,10,12,26,933.5,1011.1,21.6,20,19.2,86,22.2,36,4,7
2002,10,12,27,933.1,1010.7,22.6,21.6,21.1,91,25.1,5,4,4
2002,10,12,28,933.2,1010.8,22,21,20.5,91,24.1,9,4,1
2002,10,12,29,933,1010.3,23,21.8,21.2,90,25.2,14,2,0
2002,10,12,30,934.5,1011.3,24.4,22.6,21.8,85,26,36,2,1
2002,10,12,31,935.6,1013.9,20,19.6,19.4,96,22.5,5,2,1
2002,10,48,1,930.6,1005.3,31.6,21.6,16.2,40,18.4,27,4,6
2002,10,48,2,930.7,1005.4,31.6,23,18.9,47,21.8,23,4,6
2002,10,48,3,929.5,1003.7,33.2,23.2,18.3,41,21,14,4,4
2002,10,48,4,929.6,1004.3,31.6,22.6,18.1,45,20.8,9,4,6
2002,10,48,5,929.3,1004,31.6,22.6,18.1,41,20.8,14,4,8
2002,10,48,6,930.4,1006.4,27,23.2,21.5,72,25.6,18,4,4
2002,10,48,7,930.2,1006.6,26,23,21.7,77,25.9,18,4,6
2002,10,48,8,930,1006.5,25,22.6,21.5,81,25.6,14,2,4
2002,10,48,9,930.3,1006,27.2,22.6,20.4,67,23.9,14,4,6
2002,10,48,10,931,1008.6,29,23.2,20.5,60,24.1,14,2,4
2002,10,48,11,929.5,1004.9,29,23.6,21.2,63,25.2,32,4,  
2002,10,48,12,927.7,1003,28.6,23,20.4,61,23.9,23,2,3
2002,10,48,13,928.1,1003.4,28.2,22.6,19.9,61,24,23,2,6
2002,10,48,14,926.9,1002,28.2,23,20.6,63,24.3,23,4,7
2002,10,48,15,928.3,1003.6,28.6,23.6,21.4,65,25.5,23,4,5
2002,10,48,16,929.4,1004.6,30,23.6,20.7,58,24.4,23,4,4
2002,10,48,17,929.7,1004.9,29.6,23.6,20.9,60,24.7,32,2,3
2002,10,48,18,929.8,1005.2,28.6,23.2,20.7,62,24.4,32,4,5
2002,10,48,19,929.7,1005.4,27.2,23.2,21.4,71,25.5,32,4,10
2002,10,48,20,931.5,1006.9,29,21.2,17.1,49,19.5,36,4,7
2002,10,48,21,931.7,1007.5,27.6,20.6,16.5,82,18.8,36,4,4
2002,10,48,22,930.9,1006.9,26.6,21.2,18.4,61,21.2,36,4,6
2002,10,48,23,930.3,1006.5,25.8,20,16.8,58,19.1,5,4,6
2002,10,48,24,930.7,1007.4,24,20.2,18.2,70,20.9,32,4,9
2002,10,48,25,931.1,1007.3,25.6,21,18.7,65,21.6,36,4,8
2002,10,48,26,931.6,1008.8,23,21.6,20.9,88,24.7,36,4,8
2002,10,48,27,931.5,1008.6,22,20.2,19.3,85,22.5,5,4,4
2002,10,48,28,931,1007.2,23.6,22,21.3,78,25.3,5,2,3
2002,10,48,29,929.9,1006.4,24.4,22.6,21.8,85,26.1,0,0,1
2002,10,48,30,932.9,1010.3,22,21,20.5,91,25.1,36,2,6
2002,10,48,31,932.7,1009.9,22.8,20.2,18.7,77,21.6,5,2,2
2002,11,12,1,934.6,1012.8,20,19,18.5,91,21.3,5,2,1
2002,11,12,2,936,1013.8,21.2,19.6,18.8,86,21.7,14,2,1
2002,11,12,3,936.5,1014,22.6,19.6,18,75,20.6,14,2,1
2002,11,12,4,936,1013.8,21.6,19,17.6,78,20.1,5,2,2
2002,11,12,5,935.6,1013.1,22.2,21,20.4,90,24,5,2,3
2002,11,12,6,934.8,1012.4,21.2,19.6,18.8,86,21.7,5,2,4
2002,11,12,7,935.6,1013.1,22.6,20.6,19.6,83,22.8,5,4,2
2002,11,12,8,935.3,1013.1,21.8,20.6,20,90,23.4,5,4,4
2002,11,12,9,933.8,1011.4,21.4,20.6,20.2,93,23.7,5,2,3
2002,11,12,10,933.4,1011,21.2,20.2,19.7,91,22.9,5,6,4
2002,11,12,12,932.1,1009.3,22.2,19.6,18.1,78,20.8,9,2,3
2002,11,12,13,933,1010.6,22,20.6,19.9,88,23.2,0,0,2
2002,11,12,14,934.2,1011.5,23,21.8,21.2,90,25.2,14,2,3
2002,11,12,15,934.7,1012,23,19.6,17.8,72,20.4,14,2,3
2002,11,12,16,936.2,1014,21.2,19,17.8,81,20.4,14,2,3
2002,11,12,17,935.2,1013.5,19.6,18.2,17.4,87,19.9,0,0,1
2002,11,12,18,936.2,1014,20.2,18,16.7,80,19,5,2,2
2002,11,12,19,935,1012.8,21.2,19.6,18.8,86,21.7,5,2,3
2002,11,12,20,934.9,1012.5,22,19.6,18.3,80,21,0,0,2
2002,11,12,21,935.7,1013.5,21.6,19,17.6,78,20.1,36,2,4
2002,11,12,22,935.9,1012.9,19.2,17.6,16.7,85,19,0,0,3
2002,11,12,23,935.2,1014.1,18,16.6,15.7,87,17.8,0,0,4
2002,11,12,24,934.9,1012,23.2,18.6,15.9,64,18.1,0,0,2
2002,11,12,25,933.5,1011.7,20,16.6,14.4,70,16.4,0,0,7
2002,11,12,26,935.1,1013.7,19,16,14,73,16,0,0,3
2002,11,12,27,936.2,1013.7,23,17,13,53,15,14,2,2
2002,11,12,28,937.6,1015.5,20.6,16.6,14,66,16,0,0,2
2002,11,12,29,938.4,1016.9,19.6,17,15.4,77,17.5,0,0,2
2002,11,12,30,937.4,1015.9,19.6,14.6,10.8,57,13,0,0,7
2002,11,48,1,932.4,1009.8,20.6,19.2,18.4,87,21.2,5,2,2
2002,11,48,2,933.2,1010,25,20.8,18.6,68,21.4,14,2,2
2002,11,48,3,932.6,1008.7,26.6,22,19.8,66,23.1,5,2,2
2002,11,48,4,932.4,1008.5,27,21.6,18.9,61,21.8,5,2,2
2002,11,48,5,932.2,1008.8,25,20.2,17.6,64,20.1,5,2,3
2002,11,48,6,932,1008.9,23.6,21,19.7,79,22.9,5,4,6
2002,11,48,7,932.8,1009.2,25.2,21.6,19.8,72,23.1,5,4,6
2002,11,48,8,932.2,1009.4,22.8,21.6,21,90,24.9,5,2,4
2002,11,48,9,931.1,1008.5,21.6,20.6,20.1,91,23.5,5,4,5
2002,11,48,10,930.3,1007.3,23,21,20,83,23.4,5,4,6
2002,11,48,11,930.8,1006.8,26.2,20.6,17.6,59,20.1,5,4,5
2002,11,48,12,929.6,1005.6,27,20.6,17.2,55,19.6,36,2,2
2002,11,48,13,930.5,1006.7,26,20.6,17.7,60,20.2,5,2,4
2002,11,48,14,931,1007.2,26,21.2,18.8,64,21.7,14,2,3
2002,11,48,15,932.3,1008.7,25.6,21.2,19,67,21.9,14,2,5
2002,11,48,16,933.3,1010.1,25,20,17.3,62,19.7,5,2,4
2002,11,48,17,932.9,1009.8,24,20.6,18.9,73,21.8,5,2,4
2002,11,48,18,932.2,1008.6,25.2,20.2,17.5,62,19.9,14,2,3
2002,11,48,19,932,1008.4,25.2,21,18.9,68,21.8,5,2,3
2002,11,48,20,932.1,1008.2,26.2,21.6,19.3,66,22.4,14,2,3
2002,11,48,21,932.5,1008.9,25.2,20.6,18.2,65,20.9,5,2,5
2002,11,48,22,932.2,1008.8,24.4,19,15.9,59,18.1,14,2,4
2002,11,48,23,932.3,1008.7,25.2,17.6,12.6,45,14.5,5,2,3
2002,11,48,24,935.6,1010.2,25.6,19.6,16.2,56,18.4,36,2,7
2002,11,48,25,930.3,1005.2,30.2,19.6,13.1,35,15.1,36,4,4
2002,11,48,26,931.6,1006.9,29.7,19.5,13.4,37,15.4,14,2,2
2002,11,48,27,933,1008.2,30.2,20.2,14.3,38,16.3,36,2,3
2002,11,48,28,934.2,1009.7,29.4,19.4,13.2,37,15.2,9,2,8
2002,11,48,29,933.8,1010.1,26.8,19,14.3,46,16.3,5,4,6
2002,11,48,30,933.4,1009.4,27.6,18.6,12.9,40,14.9,14,2,5
2002,12,12,1,935.7,1013.5,20.6,15.6,12.1,58,14.1,0,0,2
2002,12,12,2,935.7,1013.4,22.4,16,11.5,50,13.6,0,0,1
2002,12,12,3,937.3,1016,19,16,14,73,16,0,0,3
2002,12,12,4,937.2,1015.7,20,17,15.1,73,17.2,0,0,7
2002,12,12,5,936,1014.9,18,16.6,15.7,87,17.8,14,2,2
2002,12,12,6,935.9,1013.7,20.2,19,18.4,89,21.2,5,2,2
2002,12,12,7,936.7,1014.5,21.6,20,19.2,86,22.2,14,2,2
2002,12,12,8,937.1,1015,20.2,19.2,18.7,91,21.6,5,2,2
2002,12,12,9,938.7,1017.4,18.2,17.2,16.6,90,18.9,5,4,3
2002,12,12,10,938.3,1016.8,19.6,17,15.4,77,17.5,5,2,2
2002,12,12,11,938.5,1017,20,16,13.3,65,15.3,32,2,3
2002,12,12,12,940.4,1019.6,17.6,17,16.6,94,18.9,0,0,2
2002,12,12,13,940.5,1019.7,17.4,15,13.3,77,15.3,0,0,2
2002,12,12,14,939.6,1018.5,19,16.6,15.1,78,17.2,36,2,2
2002,12,12,15,938.4,1016.3,21,16,12.6,58,14.6,36,2,2
2002,12,12,16,938.1,1017.7,15.8,15,14.5,92,16.5,0,0,2
2002,12,12,17,937.5,1016.6,17.2,15.2,13.8,81,15.8,36,2,3
2002,12,12,18,936.5,1015.9,16.2,15,14.2,88,16.2,0,0,2
2002,12,12,19,935.6,1013.9,20,17.2,15.5,75,17.6,0,0,1
2002,12,12,20,934.9,1014.2,15.2,12.2,9.7,70,12,36,2,1
2002,12,12,21,934.6,1012.2,21.2,16,12.4,57,14.4,0,0,1
2002,12,12,22,935.3,1013.1,21.6,13.6,6.6,38,9.7,14,2,2
2002,12,12,23,936.4,1015,19,15.6,13.3,69,15.3,14,2,4
2002,12,12,24,936.1,1014.7,18.4,16.6,15.5,83,17.6,14,2,2
2002,12,12,25,936.9,1015.4,19.2,14.6,10.3,56,12.5,0,0,2
2002,12,12,26,937.1,1014.2,24.6,16.2,10,39,12.3,14,2,3
2002,12,12,27,936.7,1014.5,21.4,17.2,14.5,65,16.5,18,2,1
2002,12,12,28,936.7,1014.5,20.2,18.6,17.7,86,20.2,14,2,3
2002,12,12,29,937.3,1015.2,21.4,18.2,16.3,73,18.5,14,2,5
2002,12,12,30,937.6,1016.7,18,16,14.7,81,16.7,14,4,3
2002,12,12,31,936.5,1014.8,20,17.2,15.5,75,17.6,14,4,6
2002,12,48,1,932.6,1008.4,27.6,18.4,12.5,39,17.6,5,4,6
2002,12,48,2,933.2,1009,28.4,19,13.1,39,15.1,5,2,4
2002,12,48,3,933.5,1009.3,28.6,19.2,13.4,39,15.4,5,2,5
