YEAR,MN,DT,MAX,MIN,AW,RF,DRNRF(hrs),DRNRF(mnts)
2009,8,23,30.1,19,4,8.4,  ,  
2009,8,24,29.1,19.5,4,,  ,  
2009,8,25,29.1,19,6,12.4,  ,  
2009,8,26,29.1,19.5,9,1.6,  ,  
2009,8,27,30.1,19.5,8,1.4,  ,  
2009,8,28,30.1,19,8,,  ,  
2009,8,29,29.6,19,7,,  ,  
2009,8,30,31.6,19.5,7,,  ,  
2009,8,31,31.6,19.8,  ,4.4,  ,  
2009,9,1,28.3,18.2,7,22,  ,  
2009,9,2,25.7,18,8,11.6,  ,  
2009,9,3,26.6,19.2,8,2,  ,  
2009,9,4,29.1,18.5,8,,  ,  
2009,9,5,29.3,20,9,,  ,  
2009,9,6,29.6,19.8,9,,  ,  
2009,9,7,30.3,19,11,1.4,  ,  
2009,9,8,30.6,19,9,,  ,  
2009,9,9,30.6,19,7,,  ,  
2009,9,10,32.1,19,5,,  ,  
2009,9,11,33.1,19,3,,  ,  
2009,9,12,33.1,20.5,3,,  ,  
2009,9,13,30.3,19.5,6,1.6,  ,  
2009,9,14,32.6,17.5,1,26,  ,  
2009,9,15,29.1,18,2,,  ,  
2009,9,16,30.3,20,25,,  ,  
2009,9,17,30.1,20,3,,  ,  
2009,9,18,31.6,19.5,2,,  ,  
2009,9,19,32.1,18.2,4,11,  ,  
2009,9,20,30.1,16,4,72.6,  ,  
2009,9,22,30.1,18,2,9.2,  ,  
2009,9,24,30.6,17,5,50,  ,  
2009,9,25,31.1,17.5,4,,  ,  
2009,9,26,30.1,19.5,4,,  ,  
2009,9,27,31.1,18.6,5,5.6,  ,  
2009,9,28,30.1,19.5,8,,  ,  
2009,9,29,28.1,20,8,,  ,  
2009,9,30,27.6,18.2,8,24.2,  ,  
2009,10,1,26.1,18.5,5,,  ,  
2009,10,2,26.1,18.5,13,0.6,  ,  
2009,10,3,27.6,18.5,7,4.4,  ,  
2009,10,4,29.1,18.5,6,,  ,  
2009,10,5,29.6,18,9,,  ,  
2009,10,6,30.1,18,8,,  ,  
2009,10,7,30.6,18,6,,  ,  
2009,10,9,30.3,18,4,,  ,  
2009,10,10,30.3,20,2,,  ,  
2009,10,11,31.3,18,3,2.2,  ,  
2009,10,12,30.6,18.5,2,,  ,  
2009,10,13,32.1,17.5,2,,  ,  
2009,10,14,32.6,18,2,,  ,  
2009,10,15,31.6,16,2,,  ,  
2009,10,16,32.6,15,2,,  ,  
2009,10,17,32.1,15,3,,  ,  
2009,10,18,32.6,15.5,3,,  ,  
2009,10,19,33.6,16,1,,  ,  
2009,10,20,34.1,16.5,1,,  ,  
2009,10,21,33.1,15,2,,  ,  
2009,10,22,33.1,16.5,4,,  ,  
2009,10,23,32.6,13.5,3,,  ,  
2009,10,24,32.1,14.5,3,,  ,  
2009,10,25,32.1,14.5,2,,  ,  
2009,10,26,32.1,15,3,,  ,  
2009,10,27,32.6,15.5,3,,  ,  
2009,10,28,30.1,16.5,1,,  ,  
2009,10,29,30.6,17,2,1.2,  ,  
2009,10,30,26.6,17,2,,  ,  
2009,10,31,29.6,14.2,3,1.2,  ,  
2009,11,1,32.1,14.5,2,,  ,  
2009,11,2,32.6,13,5,,  ,  
2009,11,3,32.6,19.5,5,1.4,  ,  
2009,11,4,27.1,18.5,4,14.2,  ,  
2009,11,5,29.1,19.5,4,,  ,  
2009,11,6,25.6,19.5,7,3.6,  ,  
2009,11,7,27.1,19.5,3,7.2,  ,  
2009,11,8,27.1,19.5,3,9.6,  ,  
2009,11,9,24.1,20,7,16,  ,  
2009,11,10,25.3,18.8,7,6.4,  ,  
2009,11,11,24.8,19.5,5,,  ,  
2009,11,12,29.6,20,5,,  ,  
2009,11,13,31.1,20.5,2,,  ,  
2009,11,14,30.6,19.5,4,,  ,  
2009,11,15,26.6,20,3,4.2,  ,  
2009,11,16,25.6,18,2,2.4,  ,  
2009,11,17,29.6,19.5,4,,  ,  
2009,11,18,30.1,19.5,2,14.8,  ,  
2009,11,19,27.1,19,1,27.2,  ,  
2009,11,20,29.6,20,1,,  ,  
2009,11,21,30.1,19.5,1,,  ,  
2009,11,22,30.6,19.5,1,,  ,  
2009,11,23,29.6,20,0,,  ,  
2009,11,24,27.1,19,1,,  ,  
2009,11,25,29.6,19.5,1,4.8,  ,  
2009,11,27,28.6,16.5,0,,  ,  
2009,11,28,27.6,15,1,,  ,  
2009,11,29,27.6,15.5,1,,  ,  
2009,11,30,27.6,15,2,,  ,  
2009,12,1,28.1,16,2,,  ,  
2009,12,2,28.1,17,2,,  ,  
2009,12,3,27.1,18,4,4,  ,  
2009,12,4,27.1,19,2,,  ,  
2009,12,5,28.6,16.5,1,,  ,  
2009,12,6,27.1,14.2,1,,  ,  
2009,12,7,27.1,13.5,1,,  ,  
2009,12,8,25.6,14,2,,  ,  
2009,12,9,28.1,15,1,,  ,  
2009,12,10,27.6,13,4,,  ,  
2009,12,11,27.1,13.2,3,,  ,  
2009,12,12,26.6,17.5,2,,  ,  
2009,12,13,22.1,17.5,3,0.8,  ,  
2009,12,14,27.1,14.5,2,,  ,  
2009,12,15,28.1,17.5,8,,  ,  
2009,12,16,23.6,17.5,4,12.2,  ,  
2009,12,17,25.1,16,2,7,  ,  
2009,12,18,21.6,16.5,2,1.8,  ,  
2009,12,19,27.6,17.5,2,,  ,  
2009,12,20,28.1,16,3,,  ,  
2009,12,21,26.1,17,3,,  ,  
2009,12,22,25.1,16.5,3,,  ,  
2009,12,23,26.6,17.2,2,,  ,  
2009,12,24,26.6,16,3,,  ,  
2009,12,25,26.1,15.5,2,,  ,  
2009,12,26,27.1,15,2,,  ,  
2009,12,27,27.6,17,3,,  ,  
2009,12,28,28.1,16,3,,  ,  
2009,12,29,27.6,16,3,,  ,  
2009,12,30,28.6,16.5,5,,  ,  
2009,12,31,29.1,17,3,,  ,  
2010,1,1,29.1,16,  ,,  ,  
2010,1,2,28.6,14.5,  ,,  ,  
2010,1,3,28.1,15.5,  ,,  ,  
2010,1,5,28.6,12,  ,,  ,  
2010,1,6,29.6,13,  ,,  ,  
2010,1,7,27.6,12,  ,,  ,  
2010,1,8,25.6,14,  ,,  ,  
2010,1,9,27.1,18,  ,,  ,  
2010,1,10,27.1,18,4,,  ,  
2010,1,11,30.1,18,  ,,  ,  
2010,1,12,31.1,19,  ,,  ,  
2010,1,13,30.6,19,  ,,  ,  
2010,1,14,31.6,19,  ,,  ,  
2010,1,15,30.1,18,  ,,  ,  
2010,1,16,28.1,14,  ,,  ,  
2010,1,17,28.2,14,  ,,  ,  
2010,1,18,30.1,16.5,  ,,  ,  
2010,1,19,30.6,17,  ,,  ,  
2010,1,20,28.3,14.5,  ,,  ,  
2010,1,21,29.7,13.5,  ,,  ,  
2010,1,22,28.1,12.5,  ,,  ,  
2010,1,23,28.6,11,  ,,  ,  
2010,1,24,28.1,12.5,  ,,  ,  
2010,1,25,28.6,15,4,,  ,  
2010,1,26,29.6,16,  ,,  ,  
2010,1,27,30.1,15,3,,  ,  
2010,1,28,29.1,15,4,,  ,  
2010,1,29,30.1,16,6,,  ,  
2010,1,30,30.1,13.5,  ,,  ,  
2010,1,31,30,14.5,  ,,  ,  
2010,2,1,29.6,14,2,0,  ,  
2010,2,2,31.1,13,2,,  ,  
2010,2,3,30,12,6,,  ,  
2010,2,4,30.6,13,4,,  ,  
2010,2,5,30.1,12.5,4,,  ,  
2010,2,6,30.6,13,6,,  ,  
2010,2,7,30.1,13,6,,  ,  
2010,2,8,29.6,14,3,,  ,  
2010,2,9,30.6,18,4,,  ,  
2010,2,10,33.1,15.5,4,,  ,  
2010,2,11,33.1,18,5,,  ,  
2010,2,12,32.6,17.5,6,,  ,  
2010,2,13,32.1,17.5,4,,  ,  
2010,2,14,33.6,16,5,,  ,  
2010,2,15,35.1,17,6,,  ,  
2010,2,17,34.1,15,8,,  ,  
2010,2,18,34.6,17,6,,  ,  
2010,2,19,36.1,18,5,,  ,  
2010,2,20,36.1,17.5,6,,  ,  
2010,2,21,36.6,17.5,5,,  ,  
2010,2,22,35.3,17.5,7,,  ,  
2010,2,23,36.3,17.2,6,,  ,  
2010,2,24,35.6,19,5,,  ,  
2010,2,26,35.6,21,5,,  ,  
2010,2,27,36.1,19,5,,  ,  
2010,2,28,36.1,17.5,5,,  ,  
2010,3,1,35.1,19,  ,,  ,  
2010,3,2,35.6,17.5,6,,  ,  
2010,3,3,35.6,16.5,5,,  ,  
2010,3,4,36.6,16.5,5,,  ,  
2010,3,5,36.6,18,5,,  ,  
2010,3,6,37.1,19.5,5,,  ,  
2010,3,7,38.1,21,5,,  ,  
2010,3,8,37.1,21,4,,  ,  
2010,3,9,37.9,18.5,5,,  ,  
2010,3,10,37.6,20,7,,  ,  
2010,3,11,36.5,20,5,,  ,  
2010,3,12,35.6,18.5,7,,  ,  
2010,3,13,35.3,17,7,,  ,  
2010,3,14,34.6,17,4,,  ,  
2010,3,15,36.6,18,2,,  ,  
2010,3,16,37.6,19.5,5,,  ,  
2010,3,17,36.6,19,6,,  ,  
2010,3,18,36.6,16.5,4,,  ,  
2010,3,19,35.1,16.5,6,,  ,  
2010,3,20,36.1,18,5,,  ,  
2010,3,21,36.6,18.5,4,,  ,  
2010,3,23,38.1,19,5,,  ,  
2010,3,24,38.3,18,5,,  ,  
2010,3,25,38.3,18,6,,  ,  
2010,3,26,38.1,19,6,,  ,  
2010,3,27,38.1,21,6,,  ,  
2010,3,28,37.1,21.5,5,,  ,  
2010,3,29,37.3,21,7,,  ,  
2010,3,30,37.1,22,5,,  ,  
2010,3,31,38.1,23.5,5,,  ,  
2010,4,1,35.1,21,4,0,0,0
2010,4,2,37.1,23.5,5,0,0,0
2010,4,3,38.6,23,6,0,0,0
2010,4,4,29.1,20.5,5,0,0,0
2010,4,5,38.1,20,5,0,0,0
2010,4,6,38.6,20,7,0,0,0
2010,4,7,38.6,21,7,0,0,0
2010,4,8,38.6,20,7,0,0,0
2010,4,9,37.1,21,7,0,0,0
2010,4,10,28.8,21,5,0,0,0
2010,4,11,39.3,22,5,0,0,0
2010,4,12,40.1,22,6,0,0,0
2010,4,13,39.1,23.5,4,0,0,0
2010,4,14,39.3,23.5,4,0,0,0
2010,4,15,39.6,20,5,0,0,0
2010,4,16,38.1,22.5,6,0,0,0
2010,4,17,39.1,21.5,6,0,0,0
2010,4,18,38.3,22,5,0,0,0
2010,4,19,38.4,23,7,0,0,0
2010,4,20,37.1,21.5,4,0,0,0
2010,4,21,38.6,22.5,6,0,0,0
2010,4,22,37.3,23.5,6,6,  ,  
2010,4,23,37.3,23.5,5,0,0,0
2010,4,24,38.3,24.5,5,0,0,0
2010,4,25,38.6,24.5,5,0,0,0
2010,4,26,38.4,24,6,0,0,0
2010,4,27,37.1,24.5,5,0,0,0
2010,4,28,38.4,24,6,0,0,0
2010,4,29,38.3,24.5,6,0,0,0
2010,4,30,37.3,24,8,0,0,0
2010,5,1,35.6,21.5,4,15,  ,  
2010,5,2,33.6,21.5,4,0,0,0
2010,5,3,35.6,20,5,7.2,  ,  
2010,5,4,33.6,24,4,0,  ,  
2010,5,5,36.1,22,4,0,0,0
2010,5,6,36.6,24,4,0,0,0
2010,5,7,37.6,24,5,0,0,0
2010,5,8,38.2,25,7,0,0,0
2010,5,9,38,24.5,5,0,0,0
2010,5,10,39,24.5,5,0,0,0
2010,5,11,37,25.5,4,0,0,0
2010,5,12,40.5,25.5,5,0,0,0
2010,5,13,40.5,26,5,0,0,0
2010,5,14,39.5,26,4,0,0,0
2010,5,15,38,26,4,0,0,0
2010,5,16,38.5,22.5,4,2.2,  ,  
2010,5,17,37,25,4,0,0,0
2010,5,18,37.8,25.5,7,0,0,0
2010,5,19,36.5,25.5,6,0,0,0
2010,5,20,28.5,21.5,10,5.4,  ,  
2010,5,21,27.5,22.5,8,22.6,  ,  
2010,5,22,31.8,20.5,7,22,  ,  
2010,5,23,34.4,23,5,0,0,0
2010,5,24,35,25,7,0,0,0
2010,5,25,36.5,25.5,6,0,0,0
2010,5,26,37,25.5,7,0,0,0
2010,5,27,37,25,9,0,0,0
2010,5,28,37,25.5,4,0,0,0
2010,5,29,37.5,25.5,9,0,0,0
2010,5,30,37.5,26,7,0,0,0
2010,5,31,37.5,25,5,0,0,0
2010,6,1,37,22.5,5,4.6,  ,  
2010,6,2,37,25,8,2,  ,  
2010,6,3,36.5,25,6,0,0,0
2010,6,4,37,23.5,6,2,  ,  
2010,6,5,36.5,21,8,14.4,  ,  
2010,6,6,32,23.5,7,0,0,0
2010,6,7,34,24.5,5,0,0,0
2010,6,8,32.5,23.5,10,0,0,0
2010,6,9,34.5,25,8,0,0,0
2010,6,10,31,23.5,3,0,0,0
2010,6,11,30.5,21.5,5,26,  ,  
2010,6,12,28,22.5,5,0,0,0
2010,6,13,26.4,22,3,5.4,  ,  
2010,6,14,30.5,23.5,9,0,0,0
2010,6,15,30.5,22.5,7,1,  ,  
2010,6,16,30.8,23,7,0,0,0
2010,6,17,34,24.5,6,0,0,0
2010,6,18,31.5,23.5,5,0,0,0
2010,6,19,33,24,6,0,0,0
2010,6,20,34,23,6,0,0,0
2010,6,21,34.2,21,4,35.4,  ,  
2010,6,22,30,23,3,1.4,  ,  
2010,6,23,32.8,23.2,6,0,0,0
2010,6,24,32,22.5,9,0,0,0
2010,6,25,29.5,22,6,0,0,0
2010,6,26,30.5,22.5,11,0,0,0
2010,6,27,32.5,23,8,0,0,0
2010,6,28,33.5,24.5,5,0,0,0
2010,6,29,34.2,24,4,0,0,0
2010,6,30,34.4,24.3,6,0,0,0
2010,7,1,32.5,22.5,6,0,0,0
2010,7,2,31.5,22,9,0,0,0
2010,7,3,29,22,8,0,0,0
2010,7,4,32,22,6,0,0,0
2010,7,5,33,23,5,0,0,0
2010,7,6,33.5,22.3,7,0,0,0
2010,7,7,31,21.8,5,5,  ,  
2010,7,8,31,23,3,0,0,0
2010,7,9,29,20,5,21,  ,  
2010,7,10,30.2,21,4,12,  ,  
2010,7,11,32.5,22,2,0,0,0
2010,7,12,32,23.5,2,0,0,0
2010,7,13,30.6,21,5,6.4,  ,  
2010,7,14,30.5,22.5,6,0,0,0
2010,7,15,31.5,22,8,0,0,0
2010,7,16,31.5,23.3,6,0,0,0
2010,7,17,30,22,6,16.6,  ,  
2010,7,18,30.5,22,6,0,0,0
2010,7,19,30.5,23,5,1.2,  ,  
2010,7,20,31.5,21,10,4.4,  ,  
2010,7,21,29,21.5,7,1.2,  ,  
2010,7,22,25,21,4,9.8,  ,  
2010,7,23,26.2,22,5,1.8,  ,  
2010,7,24,29.5,21,7,0,0,0
2010,7,25,28,22.2,5,0,0,0
2010,7,26,29.6,22,10,3.2,  ,  
2010,7,27,29,22,6,0,0,0
2010,7,28,31,22.4,6,2.2,  ,  
2010,7,29,31.2,21.5,9,2,  ,  
2010,7,30,29.5,21,7,7.4,  ,  
2010,7,31,29.5,21.5,8,1.8,  ,  
2010,8,1,31.3,21.5,6,0,0,0
2010,8,2,30.5,21.5,8,0,0,0
2010,8,3,31.5,22.5,7,0,0,0
2010,8,4,29.5,22.5,7,0,0,0
2010,8,5,29.5,22,7,0,0,0
2010,8,6,31.5,22,7,0,0,0
2010,8,7,31.5,21,6,0,0,0
2010,8,8,33,22.5,5,0,0,0
2010,8,9,32.5,22.5,7,0,0,0
2010,8,10,32.5,22,8,0,0,0
2010,8,11,33,21,10,0.6,  ,  
2010,8,12,31.5,23,7,0,0,0
2010,8,13,31,21,4,13,  ,  
2010,8,14,31,23,4,0,0,0
2010,8,15,30,23,4,0,0,0
2010,8,16,30.5,22.5,2,1.2,  ,  
2010,8,17,32.5,22.5,3,24.4,  ,  
2010,8,18,30,22.2,7,0,0,0
2010,8,19,29.5,22.5,7,0,0,0
2010,8,20,29.5,23,6,0,0,0
2010,8,22,30.5,21,4,11.2,  ,  
2010,8,23,29,19.5,7,17,  ,  
2010,8,24,27.5,21.5,9,0,0,0
2010,8,25,29.5,21.5,6,7,  ,  
2010,8,26,25.5,21.5,6,3.2,  ,  
2010,8,27,28.5,21.5,5,0,0,0
2010,8,28,30.5,22,5,0,0,0
2010,8,29,32,23,4,0,0,0
2010,8,30,29.5,22.5,7,0,0,0
2010,8,31,28,21,7,13.4,  ,  
2010,9,1,28,20.5,5,0,0,0
2010,9,2,30.5,21.5,10,0,0,0
2010,9,3,29,22,10,0,0,0
2010,9,4,25.5,22,8,0,0,0
2010,9,5,29,21.5,7,0,0,0
2010,9,6,29.5,22,6,0,0,0
2010,9,7,29,23,7,0,0,0
2010,9,8,28.5,22,6,0,0,0
2010,9,9,29,22,7,0,0,0
2010,9,10,30.5,22.5,4,0,0,0
2010,9,11,31,21,5,22.6,  ,  
2010,9,12,30.5,21,4,0,0,0
2010,9,13,29.5,22,5,0,0,0
2010,9,14,29.5,20.5,5,13.4,  ,  
2010,9,15,27,22,4,0,0,0
2010,9,16,29,22,5,3,  ,  
2010,9,17,28,22,6,0,0,0
2010,9,18,29,21.5,6,0,0,0
2010,9,19,27.5,20,5,0,0,0
2010,9,20,29,22.5,1,0,0,0
2010,9,21,31,21,2,14.6,  ,  
2010,9,22,32,21.5,4,0,0,0
2010,9,23,32.5,22,3,0,0,0
2010,9,24,32.5,22.4,4,0,0,0
2010,9,25,32.5,20,4,17,  ,  
2010,9,26,32,22,3,0,0,0
2010,9,27,31.5,21,1,2,  ,  
2010,9,28,29.5,20.5,4,0,0,0
2010,9,29,31,20.5,4,0,0,0
2010,9,30,31,20,3,0,0,0
2010,11,1,25.5,20.5,5,12.6,  ,  
2010,11,2,25,20.5,3,12.4,  ,  
2010,11,3,28.5,19.2,2,31,  ,  
2010,11,4,26.5,20,3,0,0,0
2010,11,5,28.5,20,1,0,0,0
2010,11,6,29,19,2,2.2,  ,  
2010,11,7,26.5,17.5,7,2,  ,  
2010,11,8,22,18.5,7,21.2,  ,  
2010,11,9,25.5,20,5,0,0,0
2010,11,10,30,20,3,55.8,  ,  
2010,11,11,30,21.2,1,0,0,0
2010,11,12,30,19.5,2,0,0,0
2010,11,13,30,20.5,3,0,0,0
2010,11,14,30,20.2,3,0,0,0
2010,11,15,29.5,19.2,1,0,0,0
2010,11,16,28,19.5,2,6.6,  ,  
2010,11,17,24,20,2,19.4,  ,  
2010,11,18,25,19.5,3,13.8,  ,  
2010,11,19,29,18.5,7,0,  ,  
2010,11,20,29,17,2,0,  ,  
2010,11,21,29,19,3,0,  ,  
2010,11,22,30,19.2,3,0,  ,  
2010,11,23,29.5,19,3,0,  ,  
2010,11,24,29.5,18.5,3,0,  ,  
2010,11,25,28,18.5,2,2,  ,  
2010,11,26,28,18.5,3,0,  ,  
2010,11,27,25,18.5,3,0,  ,  
2010,11,28,24,17,3,0,  ,  
2010,11,29,25,18,3,0,  ,  
2010,11,30,29,18.2,4,0,  ,  
2010,12,1,26.5,19.5,4,0,0,0
2010,12,2,25,19.4,3,1.4,  ,  
2010,12,3,27,18.5,3,5.2,  ,  
2010,12,4,27,17.5,4,0,0,0
2010,12,5,23.5,18,6,0,0,0
2010,12,6,24,17,  ,0,0,0
2010,12,7,20,15.2,5,5.4,  ,  
2010,12,8,24.5,19.2,4,2,  ,  
2010,12,9,27,18.5,5,0,0,0
2010,12,10,28.5,19.5,4,0,0,0
2010,12,11,26,18.2,4,10,  ,  
2010,12,12,27,18,4,0,0,0
2010,12,13,27,18.5,2,0,0,0
2010,12,14,25,19,2,1.2,  ,  
2010,12,15,26,19,1,0,0,0
2010,12,16,26.5,17.5,3,1.2,  ,  
2010,12,17,23.5,16,2,0,0,0
2010,12,18,25.5,17.5,1,0,0,0
2010,12,19,26.5,12.5,2,0,0,0
2010,12,20,26,18,5,2,  ,  
2010,12,21,23,15,2,2,  ,  
2010,12,22,26.5,12,2,0,0,0
2010,12,23,27,10.5,2,0,0,0
2010,12,24,27,11,2,0,0,0
2010,12,25,27,13,1,0,0,0
2010,12,26,27.5,13,2,0,0,0
2010,12,27,27,14,3,0,0,0
2010,12,28,27,13,2,0,0,0
2010,12,29,26.5,14,1,0,0,0
2010,12,30,26.5,15,2,0,0,0
2010,12,31,29,17,2,0,0,0
2013,1,1,29.5,18,4,0,0,0
2013,1,2,31,16,4,0,0,0
2013,1,3,31.5,15,4,0,0,0
2013,1,4,32,16,4,0,0,0
2013,1,5,32.5,25,4,0,0,0
2013,1,6,32.5,17,4,0,0,0
2013,1,7,31,15.5,4,0,0,0
2013,1,8,30,15,4,0,0,0
2013,1,9,31.5,14.5,4,0,0,0
2013,1,10,30,14.5,4,0,0,0
2013,1,11,29.5,15.5,4,0,0,0
2013,1,12,29.5,14,4,0,0,0
2013,1,13,29,13,4,0,0,0
2013,1,14,30,12.5,4,0,0,0
2013,1,15,31.5,13,4,0,0,0
2013,1,16,31.5,12.5,4,0,0,0
2013,1,17,30,13.5,4,0,0,0
2013,1,18,30,13.5,4,0,0,0
2013,1,19,29,13.5,4,0,0,0
2013,1,20,29.5,14.5,4,0,0,0
2013,1,21,30.5,16.5,4,0,0,0
2013,1,22,30.5,13,4,0,0,0
2013,1,23,31.5,12.5,4,0,0,0
2013,1,24,29,13.5,4,0,0,0
2013,1,25,30,13.5,4,0,0,0
2013,1,26,30,12.5,4,0,0,0
2013,1,27,32,13,4,0,0,0
2013,1,28,32.5,15.5,4,0,0,0
2013,1,29,31,16,4,0,0,0
2013,1,30,30.5,16.5,4,0,0,0
2013,1,31,30.5,16,4,0,0,0
2013,2,1,29,13.5,4,0,0,0
2013,2,2,29.5,11.5,4,0,0,0
2013,2,3,29.5,12,4,0,0,0
2013,2,4,30.5,12.5,4,0,0,0
2013,2,5,30.5,14.5,4,0,0,0
2013,2,6,31.2,18,4,0,0,0
2013,2,7,32.5,17.5,4,0,0,0
2013,2,8,33.5,18,4,0,0,0
2013,2,9,33.5,16,4,0.6,0,10
2013,2,10,31.5,15.5,4,0,0,0
2013,2,11,31.2,16,4,0,0,0
2013,2,12,30,15.5,4,0,0,0
2013,2,13,31.5,16.3,4,0,0,0
2013,2,14,32.5,18.5,4,0,0,0
2013,2,15,31.5,19,4,0,0,0
2013,2,16,32,18.5,4,20.8,1,0
2013,2,17,31,19.5,4,1.5,1,25
2013,2,18,31,20.5,4,0,0,0
2013,2,19,30.5,18.5,4,0,0,0
2013,2,20,32,18,4,0,0,0
2013,2,21,31.2,15.5,4,0,0,0
2013,2,22,31.5,14.5,2,0,0,0
2013,2,23,31.5,15.5,4,0,0,0
2013,2,24,32,13,4,0,0,0
2013,2,25,33,13.5,4,0,0,0
2013,2,26,33,14,4,0,0,0
2013,2,27,33.2,15,4,0,0,0
2013,2,28,33,15.5,4,0,0,0
2013,3,1,33.5,16.5,4,0,0,0
2013,3,2,33.5,17,4,0,0,0
2013,3,3,34,15.5,4,0,0,0
2013,3,4,33,14.5,4,0,0,0
2013,3,5,33,15.5,4,0,0,0
2013,3,6,32,20,4,0,0,0
2013,3,7,32,20,4,0,0,0
2013,3,8,29.5,18.5,4,0.8,0,10
2013,3,9,32.5,18.5,4,0,0,0
2013,3,10,34.5,19,4,0,0,0
2013,3,11,35,18,4,0,0,0
2013,3,12,35,17,4,0,0,0
2013,3,13,36,17.5,4,0,0,0
2013,3,14,36,18,4,0,0,0
2013,3,15,36,18.5,5,0,0,0
2013,3,16,33,18,4,0,0,0
2013,3,17,33,17,4,0,0,0
2013,3,18,34.5,16,4,0,0,0
2013,3,19,35,17,4,0,0,0
2013,3,20,36,17.5,4,0,0,0
2013,3,21,35,20,4,0,0,0
2013,3,22,35.5,18,4,0,0,0
2013,3,23,36.2,22,4,0,0,0
2013,3,24,36.5,17,4,0,0,0
2013,3,25,36.5,17.5,4,0,0,0
2013,3,26,36.5,19,4,0,0,0
2013,3,27,37.5,20.5,4,0,0,0
2013,3,28,38,19,4,0,0,0
2013,3,29,37.5,20,4,0,0,0
2013,3,30,37.2,22,4,0,0,0
2013,3,31,37.5,20.5,4,0,0,0
2013,4,1,38,21,4,3.6,0,30
2013,4,2,38,21.5,2,7.6,0,50
2013,4,3,36,22,3,2.9,0,30
2013,4,4,36,20.5,3,0,0,0
2013,4,5,37,23,3,0,0,0
2013,4,6,37.5,23,3,0,0,0
2013,4,7,38.2,23,4,0,0,0
2013,4,8,38,22.5,4,0,0,0
2013,4,9,37,22,4,0,0,0
2013,4,10,37,20.5,4,0,0,0
2013,4,11,37,20,4,0,0,0
2013,4,12,37,20.5,4,0,0,0
2013,4,13,37.2,19.5,4,0,0,0
2013,4,14,37,21,4,0,0,0
2013,4,15,37.5,22,4,0,0,0
2013,4,16,37.2,20.5,4,0,0,0
2013,4,17,36.5,22,4,0,0,0
2013,4,18,38,23,4,0,0,0
2013,4,19,37.5,23,4,0,0,0
2013,4,20,38,23,4,0,0,0
2013,4,21,37.5,21.5,4,0,0,0
2013,4,22,36,21.5,4,0,0,0
2013,4,23,37,21,4,0,0,0
2013,4,24,36,22.5,4,0,0,0
2013,4,25,33,20.5,4,1.8,0,40
2013,4,26,35.5,21.5,4,0,0,0
2013,4,27,36,21,4,0,0,0
2013,4,28,36.5,22,4,0,0,0
2013,4,29,37,23,4,0,0,0
2013,4,30,38.5,22,4,0,0,0
2013,5,1,39,20.5,4,0,0,0
2013,5,2,38,21.5,4,0,0,0
2013,5,3,39.5,23,4,0,0,0
2013,5,4,39,23,4,0,0,0
2013,5,5,39.2,24,4,0,0,0
2013,5,6,39,22.5,4,0,0,0
2013,5,7,38.5,22,4,0,0,0
2013,5,8,37.5,22,4,0,0,0
2013,5,9,40,23.5,4,0,0,0
2013,5,10,40,23.5,4,0,0,0
2013,5,11,40,23,4,1.2,0,20
2013,5,12,39,24,4,0,0,0
2013,5,13,39,24.5,4,0,0,0
2013,5,14,36.5,23,4,0,0,0
2013,5,15,36.5,24,4,0,0,0
2013,5,16,37,24.5,4,0,0,0
2013,5,17,38.5,24,4,0,0,0
2013,5,18,40,25,4,0,0,0
2013,5,19,40,24,4,0,0,0
2013,5,20,40.2,24,4,0,0,0
2013,5,21,38.5,21,4,0.2,0,10
2013,5,22,39,24.5,4,0,0,0
2013,5,23,39,23.5,4,0,0,0
2013,5,24,39,24,4,0,0,0
2013,5,25,39,24,4,0,0,0
2013,5,26,36.5,23.5,7,0,0,0
2013,5,27,37.5,19,8,1.9,0,20
2013,5,28,37.5,22.5,6,0,0,0
2013,5,29,35.5,22,8,0,0,0
2013,5,30,35,22,6,0,0,0
2013,5,31,35,21.5,6,0,0,0
2013,6,1,35,19,6,12.4,1,0
2013,6,2,30.5,20,4,0.7,0,20
2013,6,3,31,20,6,0,0,0
2013,6,4,32,19,6,4.6,0,50
2013,6,5,32.5,21.5,4,0,0,0
2013,6,6,32.5,22.5,4,0,0,0
2013,6,9,32.5,20.5,4,0,0,0
2013,6,10,31,20,4,0,0,0
2013,6,11,32,21,4,0,0,0
2013,6,13,31.5,20.5,6,0,0,0
2013,6,14,31.5,21,6,0,0,0
2013,6,15,31.5,21,4,0,0,0
2013,6,16,31.5,20,4,0,0,0
2013,6,17,31.5,21,4,0,0,0
2013,6,18,31.5,20.5,4,0,0,0
2013,6,19,32,20,4,0,0,0
2013,6,20,33,20.5,4,0,0,0
2013,6,21,32.5,21,4,0,0,0
2013,6,22,32.5,21.5,4,0,0,0
2013,6,23,33.5,21,4,0,0,0
2013,6,24,32.1,21.5,4,0,0,0
2013,6,25,32.5,21,6,0,0,0
2013,6,26,32.5,20.5,8,2.8,0,30
2013,6,27,31.5,20,6,4.2,0,50
2013,6,28,32.5,20.5,4,0,0,0
2013,6,29,34,20.5,6,0,0,0
2013,6,30,34,20.5,4,0,0,0
2013,7,1,33,20.5,4,0,0,0
2013,7,2,33,20,4,0,0,0
2013,7,3,32,20.5,6,0,0,0
2013,7,4,32,20,6,0,0,0
